uloha_1 a),uloha_1 b)_prior,skupina,uloha_1 b)_pozorování
,"3,7333046461",5144,
,"4,8032036177",5144,
,"1,7715431349",5144,
,"1,8615142279",5144,
,"3,0429003323",5144,
,"2,6367591274",5144,
,"2,8010609936",5145,
,"4,4357562291",5145,
,"2,6128994255",5145,
,"3,3020418067",5145,
,"2,5992497154",5145,
,"4,4045791061",5145,
,"4,0259431643",5145,
,"3,829699918",5145,
,"3,3696457871",5145,
,"2,4735957584",5145,
,"3,9107868387",5146,
,"3,2694207501",5146,
,"4,5109636627",5146,
,"3,1583753378",5146,
,"2,7354073637",5146,
,"2,3879469696",5146,
,"2,0740445341",5146,
,"4,4308911593",5146,
,"4,4057727434",5146,
,"2,7645597305",5146,
,"2,3807602219",5147,
,"2,7123534756",5147,
,"1,8534500568",5147,
,"2,8918443357",5147,
,"3,6688825039",5147,
,"4,7760995865",5147,
,"3,4303301092",5147,
,"3,3593907821",5147,
,"2,5471952348",5147,
,"1,2879045571",5147,
,"2,6041679856",5148,
,"3,2333064016",5148,
,"5,4336078814",5148,
,"1,8803450759",5148,
,"1,7125353239",5148,
,"4,2180241562",5148,
,"2,56430809",5148,
,"4,0560225495",5148,
,"2,9753815802",5148,
,"3,0656730323",5148,
,"3,6703586286",5149,
,"4,0929224721",5149,
,"2,2892699057",5149,
,"4,539889665",5149,
,"1,3353779934",5149,
,"3,5620038234",5149,
,"3,2571721473",5149,
,"3,2090280525",5149,
,"1,7340381298",5149,
,"2,1870331889",5149,
,"3,7888266934",5150,
,"4,2407654715",5150,
,"5,990701815",5150,
,"3,1996494377",5150,
,"4,5970490319",5150,
,"3,3514357349",5150,
,"1,2072474745",5150,
,"2,7775739159",5150,
,"2,6800913295",5150,
,"5,8901541237",5150,
,"2,8599068521",5151,
,"3,408928343",5151,
,"4,1168817557",5151,
,"5,9043934471",5151,
,"1,7974757554",5151,
,"3,6135710463",5151,
,"4,9210607982",5151,
,"4,1005885709",5151,
,"4,0657774893",5151,
,"3,3234552109",5151,
,"4,2696524747",5152,
,"4,3470841551",5152,
,"2,5426104335",5152,
,"2,3451529516",5152,
,"3,5648359666",5152,
,"4,7674665537",5152,
,"5,5069786533",5152,
,"3,3353764819",5152,
,"3,2383163077",5152,
,"5,7429296706",5152,
,"3,047601414",5153,
,"2,618515836",5153,
,"1,6788921347",5153,
,"3,4056402306",5153,
,"3,60156293",5153,
,"3,7120387212",5153,
,"2,4959840988",5153,
,"3,0785204612",5153,
,"1,4454956229",5153,
,"3,6053792501",5153,
,"2,6449441921",5154,
,"4,6033464314",5154,
,"2,8977613505",5154,
,"4,7483350916",5154,
,"4,2615629016",5154,
,"4,2309314509",5154,
,"3,81798132",5154,
,"5,3839220343",5154,
,"2,846249759",5154,
,"2,5616042667",5154,
,"2,8628248869",5155,
,"4,160575929",5155,
,"3,8493118641",5155,
,"1,3971944913",5155,
,"4,4928462135",5155,
,"3,7934459682",5155,
,"6,0491632926",5155,
,"2,3177050991",5155,
,"3,0434262196",5155,
,"2,5447674816",5155,
,"1,9613974792",5156,
,"5,0754181281",5156,
,"1,9264677651",5156,
,"2,5412227087",5156,
,"3,0335349671",5156,
,"4,097439009",5156,
,"4,2640189449",5156,
,"4,5764618458",5156,
,"3,1506496905",5156,
,"4,0639096525",5156,
,"3,541246363",5157,
,"3,6159805692",5157,
,"3,10744388",5157,
,"2,927584741",5157,
,"4,3819566845",5157,
,"4,614491231",5157,
,"2,8860292682",5157,
,"4,0239065072",5157,
,"2,5855791644",5157,
,"2,1940292582",5157,
,"3,5747990534",5158,
,"3,7916604562",5158,
,"3,8890817006",5158,
,"2,5205207039",5158,
,"1,7766707279",5158,
,"3,0877060334",5158,
,"3,4155898221",5158,
,"4,1897631683",5158,
,"3,6681421809",5158,
,"2,9647730454",5158,
,"3,9401837925",5159,
,"4,1815402464",5159,
,"5,1856127828",5159,
,"4,4720511604",5159,
,"3,9790356726",5159,
,"5,3083474969",5159,
,"4,7034007984",5159,
,"3,0383223505",5159,
,"2,715660431",5159,
,"3,8602875039",5159,
,"2,1851337613",5160,
,"1,9993004805",5160,
,"2,5561464551",5160,
,"2,7892368059",5160,
,"4,0054795749",5160,
,"1,5020789157",5160,
,"1,6217374851",5160,
,"2,9947324322",5160,
,"4,2238472081",5160,
,"4,5286355571",5160,
,"4,3839615004",5161,
,"1,8743085146",5161,
,"3,4678702331",5161,
,"2,855447531",5161,
,"1,8340014057",5161,
,"4,9529685416",5161,
,"2,8394369653",5161,
,"3,8547053186",5161,
,"2,8619398777",5161,
,"4,292337781",5161,
,"4,2197781316",5162,
,"3,9034419189",5162,
,"4,3199016154",5162,
,"5,3604895496",5162,
,"4,3528964884",5162,
,"3,6731783067",5162,
,"3,3780410574",5162,
,"4,5888337356",5162,
,"4,8070587541",5162,
,"1,8361369077",5162,
,"1,6387476249",5163,
,"2,5993768191",5163,
,"3,8461422636",5163,
,"2,3692501897",5163,
,"4,2222085114",5163,
,"3,1112513467",5163,
,"5,1516111509",5163,
,"3,6132268188",5163,
,"3,1251787915",5163,
,"2,2418706111",5163,
,"2,6431642257",5164,
,"3,4740274185",5164,
,"2,5969265964",5164,
,"1,3138806029",5164,
,"2,4929872884",5164,
,"4,825245596",5164,
,"3,990815077",5164,
,"4,2377605305",5164,
,"4,3160492991",5164,
,"3,2253899625",5164,
,"4,4753112162",5165,
,"2,304413162",5165,
,"4,8458082783",5165,
,"4,5398581755",5165,
,"3,7570221308",5165,
,"4,6670980526",5165,
,"2,9838463943",5165,
,"4,3377599142",5165,
,"3,4108687784",5165,
,"4,4875789434",5165,
,"5,3208397851",5166,
,"5,7153388504",5166,
,"2,3278172624",5166,
,"4,6136129719",5166,
,"2,0303190474",5166,
,"2,0824368274",5166,
,"3,1829435429",5166,
,"3,4889562842",5166,
,"4,0366867417",5166,
,"2,169879524",5166,
,"1,6518887975",5167,
,"1,8283487317",5167,
,"1,915685238",5167,
,"3,9208979234",5167,
,"3,8496123909",5167,
,"4,8005903992",5167,
,"2,7178889679",5167,
,"3,7214120365",5167,
,"3,1849920118",5167,
,"2,9504819078",5167,
,"1,9744904081",5168,
,"4,9211158716",5168,
,"3,8706559076",5168,
,"3,3453631307",5168,
,"1,8878933375",5168,
,"2,9326388765",5168,
,"5,3334987433",5168,
,"4,5697469662",5168,
,"1,8405836912",5168,
,"3,0329692229",5168,
,"2,519901061",5169,
,"4,4210258067",5169,
,"2,9230884155",5169,
,"3,8023883604",5169,
,"2,6261139476",5169,
,"5,358972338",5169,
,"2,2947562278",5169,
,"3,9837290348",5169,
,"4,3859162034",5169,
,"3,3573309242",5169,
,"1,3911789345",5170,
,"3,4649018627",5170,
,"4,5245432406",5170,
,"3,809907054",5170,
,"3,7326105866",5170,
,"5,39109324",5170,
,"5,6172688767",5170,
,"2,7868026082",5170,
,"4,2286955886",5170,
,"2,6142968623",5170,
,"2,8686893044",5171,
,"4,0524956529",5171,
,"2,1139474115",5171,
,"2,6662140644",5171,
,"3,4756837306",5171,
,"4,4547629547",5171,
,"3,9088375202",5171,
,"3,873825909",5171,
,"5,2879793171",5171,
,"3,7002689358",5171,
,"3,1207559944",5172,
,"3,6909645167",5172,
,"3,3045156539",5172,
,"4,6174027625",5172,
,"6,356686133",5172,
,"3,3296905519",5172,
,"3,9782033785",5172,
,"3,4185897193",5172,
,"1,5192926524",5172,
,"3,7981823541",5172,
,"4,1750084011",5173,
,"3,3676474264",5173,
,"2,0052130816",5173,
,"1,4334247658",5173,
,"2,9857223144",5173,
,"3,5722957735",5173,
,"3,5698424581",5173,
,"3,6496939588",5173,
,"2,0484598305",5173,
,"3,7202127582",5173,
,"5,3615924836",5174,
,"4,2921091276",5174,
,"1,8598087849",5174,
,"4,1741064298",5174,
,"4,1587437362",5174,
,"4,2459632919",5174,
,"2,8553406912",5174,
,"5,4378583829",5174,
,"3,9335067714",5174,
,"3,4648866025",5174,
,"3,5674880345",5175,
,"2,233370988",5175,
,"4,4893520802",5175,
,"3,3873941809",5175,
,"2,2348112754",5175,
,"3,2875379057",5175,
,"3,1779377144",5175,
,"3,141738107",5175,
,"3,5552483162",5175,
,"3,990509368",5175,
,"4,0445534619",5176,
,"4,0632497874",5176,
,"3,798868268",5176,
,"3,5402448189",5176,
,"5,2791432635",5176,
,"5,1260414431",5176,
,"1,4165087903",5176,
,"4,2232206371",5176,
,"2,9452653604",5176,
,"2,8929778655",5176,
,"2,1101841441",5177,
,"2,6846912763",5177,
,"4,0050516619",5177,
,"3,4400896016",5177,
,"2,6885215027",5177,
,"4,7381427596",5177,
,"1,6581693424",5177,
,"2,3334120288",5177,
,"1,4510578605",5177,
,"4,165849038",5177,
,"1,8792468431",5178,
,"3,4826602903",5178,
,"2,9873850424",5178,
,"3,6460605264",5178,
,"3,7119809337",5178,
,"4,6215480594",5178,
,"1,2113952454",5178,
,"3,1405499601",5178,
,"3,8467097591",5178,
,"3,0529226907",5178,
,"4,2544345553",5179,
,"3,2396406032",5179,
,"3,6546309884",5179,
,"3,9151688113",5179,
,"2,9870659219",5179,
,"3,4843728919",5179,
,"1,8191238916",5179,
,"5,5795918606",5179,
,"2,9666199926",5179,
,"2,5792093851",5179,
,"4,1619743481",5180,
,"2,8295992873",5180,
,"3,0025664544",5180,
,"4,2955592846",5180,
,"3,8368302429",5180,
,"1,557981845",5180,
,"1,5169282715",5180,
,"2,5045435839",5180,
,"2,9438938571",5180,
,"4,7904389268",5180,
,"2,2015767202",5181,
,"3,392820525",5181,
,"3,6946936584",5181,
,"4,1627778911",5181,
,"2,6188679348",5181,
,"3,192464634",5181,
,"2,4535278339",5181,
,"2,2649768742",5181,
,"2,3044878252",5181,
,"3,7259414323",5181,
,"1,9165439172",5182,
,"4,305166391",5182,
,"3,9162855553",5182,
,"2,3588577326",5182,
,"3,1102550676",5182,
,"3,3669055559",5182,
,"3,856241194",5182,
,"3,369168937",5182,
,"3,4981759585",5182,
,"4,8307191866",5182,
,"4,9622241642",5183,
,"3,4230389761",5183,
,"3,9709216228",5183,
,"2,3644041603",5183,
,"3,9338483403",5183,
,"3,659025533",5183,
,"4,3215465236",5183,
,"4,1110744496",5183,
,"3,5760699556",5183,
,"2,5101688634",5183,
,"4,2713153241",5184,
,"4,1796992701",5184,
,"4,0813654957",5184,
,"3,035633337",5184,
,"3,6740295056",5184,
,"2,560589128",5184,
,"5,3228557353",5184,
,"2,1945520708",5184,
,"5,278924614",5184,
,"2,0379841359",5184,
,"4,3535502056",5185,
,"3,9413790446",5185,
,"3,5643982866",5185,
,"3,8339143562",5185,
,"3,9340726314",5185,
,"3,1478136687",5185,
,"3,0671444371",5185,
,"3,0653429002",5185,
,"4,1533248441",5185,
,"2,2952796572",5185,
,"4,2218253943",5186,
,"4,6089230916",5186,
,"2,5234903534",5186,
,"1,7161534813",5186,
,"4,1091978681",5186,
,"2,3569517761",5186,
,"2,3243956855",5186,
,"2,9578594915",5186,
,"5,4635859223",5186,
,"4,628460711",5186,
,"3,1569937974",5187,
,"3,3174287493",5187,
,"2,5865282684",5187,
,"3,5048156828",5187,
,"5,479541832",5187,
,"4,2793420356",5187,
,"3,00129035",5187,
,"3,5522820305",5187,
,"2,5309053185",5187,
,"3,1879162476",5187,
,"2,5986193469",5188,
,"4,5906558273",5188,
,"2,6285468099",5188,
,"4,5425712322",5188,
,"2,3676319725",5188,
,"3,167708086",5188,
,"3,886960583",5188,
,"3,8038850601",5188,
,"2,9594697913",5188,
,"2,7825569862",5188,
,"3,2512109039",5189,
,"4,3083819939",5189,
,"3,1718650499",5189,
,"4,3243195711",5189,
,"2,4618189422",5189,
,"3,9167988295",5189,
,"2,8638511351",5189,
,"3,5770022348",5189,
,"3,643136531",5189,
,"2,6099721662",5189,
,"4,4517630621",5190,
,"1,4083103236",5190,
,"4,0747510554",5190,
,"3,9279767663",5190,
,"3,3955162815",5190,
,"4,1554300194",5190,
,"4,869859787",5190,
,"3,9590732331",5190,
,"3,3213189917",5190,
,"4,7762588517",5190,
,"4,6182432568",5191,
,"3,5475770659",5191,
,"2,5111127519",5191,
,"3,6683621988",5191,
,"3,0579840819",5191,
,"3,7797197419",5191,
,"1,4325060397",5191,
,"3,1469171436",5191,
,"4,010496277",5191,
,"2,1895994964",5191,
,"1,5957997587",5192,
,"2,584974022",5192,
,"1,3368125568",5192,
,"3,5001978547",5192,
,"2,7552914163",5192,
,"2,4128918997",5192,
,"4,5427390064",5192,
,"3,9744075747",5192,
,"1,6942203758",5192,
,"3,1319519291",5192,
,"2,6715170028",5193,
,"3,1173736744",5193,
,"2,9269587347",5193,
,"4,1254167608",5193,
,"4,5783001694",5193,
,"3,8210679498",5193,
,"5,1699253636",5193,
,"3,7245596685",5193,
,"3,4345652087",5193,
,"5,4779729568",5193,
,"5,5978765805",5194,
,"2,4986671929",5194,
,"3,5162721438",5194,
,"2,5550965962",5194,
,"3,780423423",5194,
,"3,7156180657",5194,
,"3,5936759868",5194,
,"3,828009754",5194,
,"3,8448056582",5194,
,"2,5567112198",5194,
,"2,0362573584",5195,
,"2,3572408642",5195,
,"2,2117761015",5195,
,"3,4927913222",5195,
,"5,1393286925",5195,
,"4,4053667562",5195,
,"3,2002929551",5195,
,"3,147591452",5195,
,"2,825758775",5195,
,"3,6729591787",5195,
,"3,4265580315",5196,
,"2,9164186149",5196,
,"3,294497699",5196,
,"3,1151071013",5196,
,"3,2270941923",5196,
,"4,4479949203",5196,
,"2,7255529525",5196,
,"2,8797141868",5196,
,"1,8443856185",5196,
,"2,7547719292",5196,
,"6,006027603",5197,
,"2,7235751833",5197,
,"2,8747808718",5197,
,"2,5988252674",5197,
,"2,8254667746",5197,
,"5,915609806",5197,
,"3,7574572613",5197,
,"3,4839148635",5197,
,"2,457745566",5197,
,"3,1330677034",5197,
,"2,5524060421",5198,
,"3,3003503078",5198,
,"5,7186367515",5198,
,"3,3591639688",5198,
,"3,1908027719",5198,
,"3,8740716546",5198,
,"4,5553778322",5198,
,"1,8386318873",5198,
,"2,9491942235",5198,
,"2,5549205166",5198,
,"4,2448301132",5199,
,"2,7768750275",5199,
,"2,8030513738",5199,
,"2,1247558322",5199,
,"1,4542433662",5199,
,"2,672612201",5199,
,"3,2453905032",5199,
,"2,909839913",5199,
,"3,8499680124",5199,
,"1,998576268",5199,
,"3,8553996659",5200,
,"2,5153472036",5200,
,"3,8823459853",5200,
,"6,0061709472",5200,
,"3,9704375539",5200,
,"2,91215141",5200,
,"3,0167910128",5200,
,"4,5529068146",5200,
,"2,1903911011",5200,
,"3,98064689",5200,
,"3,9964444685",5201,
,"4,4930448164",5201,
,"3,2329581794",5201,
,"3,3039897834",5201,
,"3,1111502081",5201,
,"2,2779505731",5201,
,"2,2616028357",5201,
,"4,0123684987",5201,
,"2,9624245778",5201,
,"2,6801551764",5201,
,"3,2060630305",5202,
,"1,9267703427",5202,
,"4,2234415521",5202,
,"4,2301351244",5202,
,"4,4704270092",5202,
,"4,2561223034",5202,
,"1,8671302378",5202,
,"5,0809207562",5202,
,"2,1632918597",5202,
,"3,5171064044",5202,
,"5,8415004991",5203,
,"2,8429383089",5203,
,"2,0190485534",5203,
,"3,6791461703",5203,
,"2,8505148829",5203,
,"4,5642690596",5203,
,"3,4730643842",5203,
,"2,631529241",5203,
,"2,6968811359",5203,
,"3,7140403364",5203,
,"4,2034547128",5204,
,"4,4359836954",5204,
,"3,1411326578",5204,
,"3,4350236092",5204,
,"5,2021418938",5204,
,"4,5809479926",5204,
,"4,5224226897",5204,
,"2,1579941709",5204,
,"3,526326309",5204,
,"5,7834360569",5204,
,"3,896313644",5205,
,"3,6297572609",5205,
,"3,9351412601",5205,
,"2,0763658254",5205,
,"3,4380390446",5205,
,"4,6816709369",5205,
,"2,6552665415",5205,
,"2,5903204763",5205,
,"4,1400283187",5205,
,"3,8185201074",5205,
,"4,3116267007",5206,
,"5,1947246393",5206,
,"3,8762118162",5206,
,"4,6978658769",5206,
,"3,767440802",5206,
,"5,0465508786",5206,
,"1,9351775226",5206,
,"5,044610021",5206,
,"3,7320011242",5206,
,"4,0331961494",5206,
,"1,908827523",5207,
,"3,1903593515",5207,
,"3,048363399",5207,
,"3,5104300063",5207,
,"3,1286337937",5207,
,"2,4375919138",5207,
,"2,8833006161",5207,
,"4,3343497193",5207,
,"4,0688661184",5207,
,"3,7174061511",5207,
,"2,6304995519",5208,
,"4,7256566459",5208,
,"3,7989244074",5208,
,"2,3075041072",5208,
,"4,3641085489",5208,
,"3,7444397609",5208,
,"4,9398568697",5208,
,"3,3365936001",5208,
,"1,768222545",5208,
,"5,0818648201",5208,
,"1,993103935",5209,
,"3,9954037588",5209,
,"5,1971786241",5209,
,"3,9013698304",5209,
,"2,9794387748",5209,
,"3,6925117214",5209,
,"3,9554569607",5209,
,"4,7930910588",5209,
,"2,6663172614",5209,
,"4,6176499777",5209,
,"2,0096349108",5210,
,"2,7301138729",5210,
,"4,1674169382",5210,
,"3,8175045589",5210,
,"4,6704076697",5210,
,"1,4838957704",5210,
,"3,5860408571",5210,
,"5,4228273597",5210,
,"1,7363496636",5210,
,"4,8099996619",5210,
,"3,0033758554",5211,
,"4,8939552801",5211,
,"3,2215679992",5211,
,"5,8841694293",5211,
,"4,8638887797",5211,
,"3,1429492982",5211,
,"3,6790690402",5211,
,"3,5903452075",5211,
,"4,6939264484",5211,
,"2,4684880351",5211,
,"4,4114308624",5212,
,"3,2896410961",5212,
,"3,0255700692",5212,
,"4,6443767463",5212,
,"5,2543740456",5212,
,"1,8868791755",5212,
,"4,1267033763",5212,
,"3,4027435777",5212,
,"3,5500970665",5212,
,"3,359948241",5212,
,"4,7683823823",5213,
,"2,5120624811",5213,
,"1,4251449139",5213,
,"2,5290868806",5213,
,"4,298889443",5213,
,"3,7874385898",5213,
,"2,3787547898",5213,
,"2,7081353594",5213,
,"3,4186719388",5213,
,"4,7841848533",5213,
,"4,7754070473",5214,
,"4,1996377302",5214,
,"3,2018516205",5214,
,"1,7375300268",5214,
,"2,4282284733",5214,
,"5,5906693613",5214,
,"2,2428981704",5214,
,"3,0110142797",5214,
,"2,7659267053",5214,
,"2,7790499904",5214,
,"4,5781080416",5215,
,"4,2007450551",5215,
,"1,2698492625",5215,
,"4,1150150509",5215,
,"3,0529988071",5215,
,"1,5348807035",5215,
,"3,4352529466",5215,
,"4,4856317371",5215,
,"4,8257695405",5215,
,"3,5875622752",5215,
,"2,1185751755",5216,
,"3,9609246114",5216,
,"3,2768452645",5216,
,"2,9633191445",5216,
,"2,2157007606",5216,
,"3,7652786929",5216,
,"5,6572016912",5216,
,"3,4430759159",5216,
,"3,735687978",5216,
,"2,609043804",5216,
,"2,0436399184",5217,
,"3,780666782",5217,
,"4,0983925753",5217,
,"3,0847092356",5217,
,"4,1010200865",5217,
,"4,8158712133",5217,
,"3,0605454545",5217,
,"3,9080623964",5217,
,"3,6027972271",5217,
,"5,149410569",5217,
,"2,1952483832",5218,
,"3,9364269402",5218,
,"4,1226516895",5218,
,"3,5489873241",5218,
,"4,2805972504",5218,
,"4,3907718902",5218,
,"2,7605811894",5218,
,"2,5461049235",5218,
,"3,7066905435",5218,
,"3,187590734",5218,
,"2,6635368655",5219,
,"3,6950930824",5219,
,"3,5264827255",5219,
,"4,6154686952",5219,
,"2,4226283748",5219,
,"5,3498050536",5219,
,"3,3487433233",5219,
,"4,958584421",5219,
,"1,5477314664",5219,
,"5,1515920363",5219,
,"2,4868641121",5220,
,"4,201727639",5220,
,"6,3267640329",5220,
,"3,2847153575",5220,
,"3,3025314748",5220,
,"3,2993153505",5220,
,"2,9201612424",5220,
,"3,2681880732",5220,
,"2,6910124307",5220,
,"2,5356675317",5220,
,"1,6149885191",5221,
,"2,0874003854",5221,
,"3,7497761245",5221,
,"3,9552943388",5221,
,"4,2640347847",5221,
,"4,429452005",5221,
,"2,7424633586",5221,
,"4,5205485522",5221,
,"4,1461821912",5221,
,"5,0780748386",5221,
,"7,0857555917",5222,
,"3,1760034702",5222,
,"2,9853373133",5222,
,"4,3842427037",5222,
,"3,6389835924",5222,
,"4,0637829147",5222,
,"3,5293616842",5222,
,"1,3143060633",5222,
,"2,1033779009",5222,
,"4,5008704536",5222,
,"2,154322321",5223,
,"2,6169225159",5223,
,"4,411699046",5223,
,"4,3769920854",5223,
,"3,192500409",5223,
,"4,8391425426",5223,
,"3,828118198",5223,
,"2,0574060075",5223,
,"1,441795432",5223,
,"3,8221002485",5223,
,"4,3965548954",5224,
,"3,4814317531",5224,
,"4,9278927584",5224,
,"3,1872888109",5224,
,"2,2971137228",5224,
,"4,5232659853",5224,
,"2,7563987529",5224,
,"3,6656818971",5224,
,"4,2692238647",5224,
,"3,5158905673",5224,
,"3,4646507343",5225,
,"3,493895022",5225,
,"4,4453124909",5225,
,"2,1453413238",5225,
,"4,9347108484",5225,
,"3,6607323004",5225,
,"4,2361052902",5225,
,"4,1912137843",5225,
,"3,8302899351",5225,
,"4,2233793309",5225,
,"2,3604060162",5226,
,"2,9452271308",5226,
,"2,5434140249",5226,
,"5,0452420876",5226,
,"4,1828272044",5226,
,"5,8454289166",5226,
,"1,945189379",5226,
,"3,1033813219",5226,
,"4,1648762607",5226,
,"2,9246276725",5226,
,"1,885278796",5227,
,"5,6724752398",5227,
,"3,3605710406",5227,
,"3,2796507957",5227,
,"3,3333428746",5227,
,"2,8749255365",5227,
,"2,5859786379",5227,
,"4,235156497",5227,
,"3,7508791793",5227,
,"4,9411618177",5227,
,"3,2402865386",5228,
,"4,9966894585",5228,
,"4,6024900625",5228,
,"4,2824580166",5228,
,"3,2126464436",5228,
,"3,3417131682",5228,
,"3,9346197937",5228,
,"1,9277517787",5228,
,"2,5183429361",5228,
,"4,1669043123",5228,
,"3,4400349567",5229,
,"2,5286367299",5229,
,"3,867409104",5229,
,"4,2906329412",5229,
,"2,6140033237",5229,
,"2,9136354252",5229,
,"3,1938326826",5229,
,"2,9966148701",5229,
,"2,1747504334",5229,
,"2,4990124312",5229,
,"2,900407376",5230,
,"3,7860687338",5230,
,"4,4091429829",5230,
,"3,9380716859",5230,
,"4,6814171762",5230,
,"3,3322176844",5230,
,"4,2109542554",5230,
,"3,6588376973",5230,
,"2,3803753964",5230,
,"2,2210476837",5230,
,"2,3936241534",5231,
,"2,9859923326",5231,
,"2,8722671721",5231,
,"2,6567113903",5231,
,"2,1931897426",5231,
,"2,8719035898",5231,
,"5,2496716635",5231,
,"4,0148577073",5231,
,"3,8174166621",5231,
,"3,9505869406",5231,
,"3,3745831613",5232,
,"1,388533784",5232,
,"3,1310728056",5232,
,"1,5361160309",5232,
,"3,0343091309",5232,
,"5,2316230293",5232,
,"4,8593671775",5232,
,"4,400100978",5232,
,"4,0912868133",5232,
